total_duration_log,washing_duration_log,movement_0_log,movement_1_log,movement_2_log,movement_3_log,movement_4_log,movement_5_log,movement_6_log,movement_7_log,ratio_who_movements_log,movement_sum,fraction_washing,movement_balance
2.883861821803503,2.5479133676629155,1.7204751064110222,2.6274138924988573,-0.6150176682538936,4.486347117500822,4.174483656904583,4.500467467165823,4.346033580833589,-0.24883399434009978,-1.1176562687920795,5.695174984221934,1.4750186059415522,-2.294189858778049
0.5816229466170493,1.0116446580356455,0.7408637919406907,0.48181363812508454,1.0173386078541042,0.32351439091864287,2.5874855616643577,1.9993291724004811,-0.004809629744303446,1.4466486501544116,-0.7188296523221449,0.6521809348217186,1.2916451679446188,-1.3518636659889338
0.21953832740121035,0.5690592348922971,-0.1457454505610883,0.48181363812508454,0.7723056303079828,-0.6531634310330093,1.2825173846525515,2.918834459358775,-0.4137115796072131,-0.24883399434009978,-1.0055460449678546,0.1078434861353445,0.6915590077943847,-1.4964501407971693
1.4704621776163262,1.4848686238805637,1.4093079199856633,0.935348804773775,2.061515604937855,1.2531050108209232,1.771933351003848,2.1818867368671433,0.2182169859819746,2.088408538120556,-0.5617607218483377,1.5384162851623455,1.0073839796073405,-1.0419563072926072
2.5901162123148964,2.2684266224539296,1.3608772427403075,3.225685058145546,-0.6150176682538936,4.9975984571564425,-0.43874371828015596,4.252319990863769,1.7853505752648025,-0.24883399434009978,-1.134822051270778,4.188125022982796,1.1951961607033568,-1.7447412904824535
0.6575292877885831,0.9401948357166485,0.5935812262435752,0.3157111812711782,1.373441160231605,2.171474881800351,1.5240344074586294,1.8225231695495474,-0.4137115796072131,-0.24883399434009978,-0.7831058360200136,0.5532104896060146,0.9385598266975064,-1.502643047692267
0.853599944342972,1.2041230045053277,0.8666299909705855,1.7949075499360243,1.4820878045581978,1.8259726092085762,1.058312796285747,2.3221464933536478,-0.4137115796072131,1.0491168818758356,-0.7946505700068561,0.9715855534724018,1.348560102690118,-1.5542887118346425
0.7051071807256264,1.0324934493628641,0.8202302622866791,1.189590494468889,1.5823684176299992,1.0684361008982093,1.4318455024088124,1.853505652778109,-0.4137115796072131,-0.24883399434009978,-0.6631088786964989,0.6836715310267155,1.1156304024796642,-1.2433239888626804
1.3140729085032439,1.3763404173992289,0.8891863204985493,0.7692463479198689,2.358937745045185,1.5663400636509706,2.7388765623719,1.8838492761761398,1.7853505752648025,0.9008251524977066,-0.911005857782415,1.3044861419252256,0.9839432106567567,-1.884829389912903
-0.4349141800268247,0.5323650246690464,0.001268683364111971,1.085606754156827,1.2235052606357408,0.4015649007346763,1.2294018107323308,0.8334608374788118,1.2456694998999935,-0.24883399434009978,-0.8922160472691393,0.06735557672891969,1.879363754340074,-1.8391978009757226
2.247752953903925,2.1012721892788333,1.6742942964552008,1.7248286695470825,2.785916039404682,1.9952192452186073,2.697093836236939,3.407607126841321,3.654154254547686,2.671577255882094,-0.9173457716117732,3.454843997066441,1.3555160058474638,-1.9469114242620333
1.4589310409848026,1.6289179296954457,1.7758531639713364,0.1943809283302999,1.7411914462247382,1.635517945799234,-0.43874371828015596,1.7908743455368965,2.2145877498050073,0.9008251524977066,-0.2429205420590866,1.893810156618739,1.4644624659315615,-0.45012312552595063
1.805193615628582,1.8423551294344958,1.4056497820522915,2.0670341664608833,2.785916039404682,-0.1411700034164595,2.2881479782936713,3.073884426736853,2.8465163153941946,2.596307796992218,-0.9053134681059616,2.510126110916535,1.4356424087428843,-1.86353326834429
0.2050612238788346,0.29923822371220443,0.6286451218490092,-0.007150327882119454,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,1.2448347712603771,-0.1305853137024892,0.09306495877886022,0.7983277334160591
1.9428496914648807,1.9170085131356964,1.4558945154624865,1.6262643750089947,2.7069218606195378,2.8042199530463905,3.0210909220245323,2.470492059174317,3.0107235879756518,0.19713627565602362,-0.9246571810224409,2.7575522239557957,1.391912651292097,-1.974512741805092
1.414383560631198,1.5528764253371805,0.8666299909705855,0.935348804773775,2.247976704210096,2.073269755034641,2.610029250964097,2.470492059174317,3.205793801934629,0.574198766299082,-1.0226867652326896,1.6913706095866157,1.3143549252067719,-2.244942532897643
2.3341763578021664,2.189580085699604,1.9187741473083175,2.1603463232490365,2.2907020037468984,2.371688222116408,3.6847927963732396,3.073884426736853,3.3375788257455747,1.188930043308852,-0.8199239559964887,3.8282324949256896,1.4590766963264303,-1.6943931657222453
1.948060828178038,2.003975373231947,1.6078082728824628,2.348045216773201,2.2766153271791922,2.60327110091368,2.9142250068324542,2.694459603910068,3.3654104154995723,1.0491168818758356,-0.8896648432562072,3.0634608728043373,1.6659444654162716,-1.9033987172017839
1.6880314982021047,1.231506537661156,1.480263809044898,0.4283673258198346,-0.6150176682538936,0.5465937629516235,-0.43874371828015596,2.1818867368671433,-0.4137115796072131,1.3211819486339855,0.11917912890838699,1.0210707760802538,0.08129474117074109,0.057189130601935305
0.9216524272881796,0.8287499096242308,0.9806662044858839,-0.3235107341190773,-0.6150176682538936,1.7958399149720587,-0.43874371828015596,1.0603110738249122,-0.4137115796072131,0.7429597733127287,-0.025139945622523523,0.4002561651817441,0.2540453711694077,-0.10056189423033407
1.2446196296521832,1.3633456215268458,0.9438224595086581,0.7248345315322773,2.5212435819726533,2.073269755034641,2.3421795179664677,1.006791954189768,1.7468664567972763,-0.24883399434009978,-0.8645902600184515,1.2729955457202289,1.0733281334908262,-1.6937713023804193
-0.6136291801470983,-0.05998227737952423,-2.3124632406937713,-1.2501653593041178,1.0897463957406586,1.0684361008982093,1.4318455024088124,1.4704695064297808,1.3990910712396887,-0.24883399434009978,-1.405823273880809,-0.3690141135403226,0.4331237663290323,-2.376622612793188
1.504592577916218,1.4288794303668406,1.5921803947211821,0.7692463479198689,-0.6150176682538936,1.9682866601189117,-0.43874371828015596,2.450193618783236,-0.4137115796072131,1.3211819486339855,-0.16121365362054893,1.412453900342358,0.7960454198095797,-0.2913985546562026
-0.4208375542931105,0.11741525385610688,0.2603858415029845,-0.7197117561021403,-0.6150176682538936,-0.03618690850073061,-0.43874371828015596,0.7054137120492242,-0.4137115796072131,1.0491168818758356,0.21527468158257268,-0.2655450117239044,0.5724579755099757,0.14387682633975765
1.2680881254570144,1.4329753074484881,1.0413553144000425,2.123681526004278,1.7196536849256883,1.7337230725649437,2.3685122281580195,1.8225231695495474,1.7468664567972763,0.9008251524977066,-0.8497494180665418,1.4214512135437856,1.2345768935023211,-1.7657134995194255
1.1022722267843625,1.4848686238805637,1.4663979810471468,1.6514891567173173,-0.6150176682538936,2.3078333425886086,-0.43874371828015596,2.1064028274362854,2.3526006644578277,-0.24883399434009978,-0.4880788246140476,1.5384162851623455,1.7510841331293983,-0.8519846256168024
1.130590474919395,1.3234064115909754,1.617090083966108,-0.5091974828606424,-0.6150176682538936,1.6013220947193094,-0.43874371828015596,1.9712975896925045,-0.4137115796072131,0.574198766299082,0.2482432794632084,1.19201972690738,1.1702746237828079,0.1876643209367212
1.5773462649120258,1.7111518289938215,1.2412074031354234,1.1210355535153402,2.0447024053168965,1.8845048767336834,-0.43874371828015596,2.745503342647819,4.06481824824926,1.0491168818758356,-0.9184858466836435,2.1187429866544307,1.4844788962758855,-1.73761209858419
2.070168070007055,2.051389991631446,2.4590769718807945,1.437395959752298,-0.6150176682538936,1.7337230725649437,-0.43874371828015596,1.7254585273485215,1.7074079540471288,0.9008251524977066,0.3568233230912882,3.2569031066350327,1.5616584166763712,0.2692903681077341
0.9992608244148679,1.2819501648277498,1.4837058541481989,-0.6109434439138619,-0.6150176682538936,1.0684361008982093,-0.43874371828015596,2.6770438551293365,-0.4137115796072131,1.188930043308852,-0.020231848726092037,1.1065452514938168,1.299955847145428,-0.07062617830345445
0.20990066700750953,-0.4176694539445005,-0.47200460845981185,0.2562129796793995,-0.6150176682538936,-0.25393649808392416,-0.43874371828015596,0.2367728714736852,-0.4137115796072131,-0.24883399434009978,-0.20894973270438794,-0.5444617209681624,-0.9784771752021063,-0.3078170364236355
0.7087123333388632,1.1148600752590736,1.3532532540435165,-0.3235107341190773,-0.6150176682538936,1.5663400636509706,-0.43874371828015596,1.6569990398300394,-0.4137115796072131,0.7429597733127287,0.14790643228719838,0.8096339158467035,1.3599919413070183,0.08428504521743091
1.838820296164287,1.7206161943112572,1.4871382441333403,2.1783638361957736,2.0447024053168965,1.7016871243795761,2.1138841717270105,2.3221464933536478,2.5035437922177737,0.574198766299082,-0.7489915623277272,2.1457349262587146,1.0063561356879693,-1.5027050901092374
1.2706758050832012,1.136529272458431,0.9597486655967917,1.1556856345457682,1.373441160231605,0.47580651911581917,1.846555043278167,2.3660785198210337,-0.4137115796072131,-0.24883399434009978,-0.633138068009125,0.8456231686524142,0.4447036576177714,-1.1551008619642418
0.2808827252336125,-0.81658705563064,-0.8468982491384576,0.1943809283302999,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-0.1037095559832869,-0.6749227623888637,-1.3583117753419156,-0.04653492886276961
0.45681474906759406,0.8842056422029261,0.607727582959917,1.1210355535153402,2.1580786551691817,-0.6531634310330093,-0.43874371828015596,1.8838492761761398,-0.4137115796072131,-0.24883399434009978,-0.7096186128301145,0.46773601419245137,1.1467513092646098,-1.1509510919090686
1.1361978309879004,0.6598939905254257,0.05766789280490789,-0.8365441023595469,1.315520296156486,0.7411115832043733,1.2825173846525515,2.7948357920437314,-0.4137115796072131,-0.24883399434009978,-0.94824032458981,0.20681393135104878,-0.3140397562614716,-1.573016253255409
1.647107349943468,1.5871310104178789,1.207215044317888,1.7248286695470825,2.142473619651206,1.7337230725649437,2.4696285612090336,2.3442764381460584,2.298853006912171,0.9008251524977066,-0.8521364793820426,1.7858423982016067,0.9768127042400624,-1.7903044819718186
-0.0007939338972752112,-1.0682151463122516,-0.824025691096686,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-1.4545577117049193,-0.7379039547988574,-1.423204406583579,1.1541429200757765
1.2550901793564684,0.9497839160799553,0.4896943421486455,3.0085717161512213,-0.6150176682538936,-0.6531634310330093,2.2604169999368824,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-0.8674423952850472,0.5622078028074424,0.06848037707730434,-0.9969560157664149
1.692070127886178,1.6919732982427753,1.1178581133539185,2.693386498357168,2.233417838874144,1.9129477858618158,1.771933351003848,2.6052435861613135,2.5035437922177737,2.596307796992218,-0.975762746210462,2.064759107445865,1.1956298209684886,-2.121902840954585
1.1193198443102723,1.0558430019633203,0.4741062813157567,1.7485361121362022,-0.6150176682538936,1.940868777189006,2.2034376524798156,2.0538396114375557,1.8229072747169905,-0.24883399434009978,-0.9515080610783554,0.7241594404331407,0.4813433814430518,-1.9636486634354786
-0.26044504862159157,0.6347032580577625,-0.47200460845981185,0.7692463479198689,-0.6150176682538936,3.2845111645402616,-0.43874371828015596,1.8225231695495474,-0.4137115796072131,-0.24883399434009978,-1.1672042192197194,0.17982199174676586,1.8431569352799302,-1.2534634486620229
1.067654215727249,0.9561301546626924,1.0609340717252065,1.9881919771086018,-0.6150176682538936,-0.6531634310330093,1.4786179122997716,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-0.16667794706249825,0.566706459408156,0.3293807542476537,-0.2146978812952898
1.7121202864693752,1.5656219408399616,1.1588780289982064,2.1421205107415617,1.7623789844624909,2.2182986172515875,1.952219302237118,1.9135798549510505,2.6629482024180637,1.0491168818758356,-0.8677797902676461,1.727359862392327,0.8062486344441125,-1.8281878418804163
1.692070127886178,1.2485814103700965,1.0364112825130667,2.3318756881233464,-0.6150176682538936,1.940868777189006,-0.43874371828015596,2.6415815705828263,-0.4137115796072131,-0.24883399434009978,-0.6845133523735402,1.048062715684537,0.10989358779640335,-1.1297253942229009
1.716102033992609,1.637425766698743,1.1588780289982064,2.123681526004278,2.0781146178415204,1.8259726092085762,2.1741515778413563,2.450193618783236,2.8656395934670473,1.3211819486339855,-0.9193228446436839,1.9163034396223078,0.993736154582176,-1.9836021934493424
-0.286145898880084,0.6473712914785221,0.024141241405883224,2.379895092408193,-0.6150176682538936,1.6689621785217044,-0.43874371828015596,1.3886921579139466,-0.4137115796072131,-0.24883399434009978,-0.9549559314741963,0.18432064834747974,1.9518247469588652,-1.396467937135474
0.8798476427986376,1.13920792401494,0.23203755681393673,1.8837488122783081,-0.6150176682538936,2.2859387010539836,-0.43874371828015596,2.4296112749290346,3.2657445626313435,-0.24883399434009978,-1.1022360818919408,0.8501218252531281,1.100684544321926,-2.0788653195081386
1.390458993826523,1.536267567871231,0.9058348253074774,2.3318756881233464,-0.6150176682538936,3.329600428888704,-0.43874371828015596,2.6052435861613135,3.0107235879756518,-0.24883399434009978,-0.9961281189224849,1.6553813567809053,1.310465443447459,-1.894118583035765
0.7895839068560423,0.5416548676483548,-0.18543475337005857,1.2227815145685597,-0.6150176682538936,1.6013220947193094,1.809688415858654,1.9712975896925045,-0.4137115796072131,-0.24883399434009978,-1.0137184022553345,0.08535020313177515,-0.14458700850713233,-1.96369376944972
-0.23512780749369872,-0.14334719943114432,-0.022039568549938115,0.5835595991783039,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,0.20609112467797816,-0.41400067954746095,-0.22757895411399487,0.22155465231929894
1.5902453663596483,1.525052914825171,1.253714969212894,1.6514891567173173,1.629755635884774,1.8259726092085762,1.9177836440797909,2.0538396114375557,2.5966178683057537,1.188930043308852,-0.765688636890546,1.6373867303780496,0.9063184544430541,-1.5625146801268683
-0.07918125212993848,0.0827599634332857,0.20301691849239822,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,1.7074079540471288,-0.24883399434009978,0.1461294209014395,-0.2880382947274735,0.015305730735445933,0.17264896875534416
1.5023384597559248,1.4350174969337857,0.9806662044858839,2.1421205107415617,2.0104108238426055,1.7958399149720587,1.3338911469701873,1.8838492761761398,2.0310196368288764,2.3555170390426348,-0.8908041489177907,1.4214512135437856,0.815966587320026,-1.8863417835831835
2.1643397258109487,1.5118218442028135,0.9058348253074774,0.7248345315322773,2.3852619715057854,2.3078333425886086,3.318181181019724,2.0268367694890657,1.6253612419541428,0.9008251524977066,-0.9836730780415713,1.6013974775723396,0.03633915344234898,-2.0598950369703983
1.3465255652933803,1.1734451081923702,0.33291944161439907,0.8124412478262318,-0.6150176682538936,2.9102484972191327,-0.43874371828015596,2.510267820956177,3.2657445626313435,-0.24883399434009978,-1.0783018053159306,0.9131030176631217,0.41850289767163096,-1.9417506526176793
-0.5979956716368098,0.393252498149783,-1.6721926235992557,2.600231922180186,2.1106914369144065,-0.25393649808392416,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-1.363932485501101,-0.054108151490353945,1.753187527502996,-0.8278683495063629
0.4816986721024433,0.5869538973217056,0.9384673252400674,0.2562129796793995,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,0.3929258936260442,1.0661810622512158,0.1303367691389137,0.3349712549425643,0.7264363264203588
1.1667112626939322,1.4329753074484881,0.49741453322980733,1.6514891567173173,1.783227507506002,2.2859387010539836,2.8192408122362482,2.3875623115420237,2.921640621903029,1.0491168818758356,-1.1211298570995443,1.4259498701444995,1.4376177299451505,-2.6198669845703426
1.9618794273413689,1.9966821392297522,1.497378021272337,2.4417271437572925,2.173499011374012,3.023014991886597,3.6156598446052177,2.510267820956177,2.787696972249374,1.0491168818758356,-0.9510722083656171,3.0409675898007675,1.611281681269475,-2.065234134578486
1.609411939396592,1.6099639418966083,1.0413553144000425,0.935348804773775,2.1580786551691817,2.707060275537694,3.2303024832966836,2.4296112749290346,1.8229072747169905,1.0491168818758356,-0.967781506646444,1.839826277410173,1.1103638812623757,-2.0714522930726007
0.8202086364063963,1.3633456215268458,-0.6748756756248805,1.6262643750089947,2.2907020037468984,3.089473210516004,2.9862726141217064,2.6235247354941924,2.3259585181022384,-0.24883399434009978,-1.3450135712109172,1.2729955457202289,1.9673135013872491,-2.759968273737834
-0.1022594811382481,0.20268471280380967,0.5792694113122067,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,0.3929258936260442,2.536017099679945,-0.20256381931391054,0.2988394950660885,1.0541367955335128
1.793834932562298,1.991792769525068,2.0914678284110315,0.5835595991783039,2.766611910155477,2.2411810233997542,-0.43874371828015596,2.6770438551293365,1.6669244413229831,-0.24883399434009978,-0.39615782886986034,3.022972963397913,1.9744667594955532,-0.6745097902305859
2.0093767933126903,1.9287527383865026,1.3339828364522166,2.4417271437572925,1.1583414379902672,2.4918810435483265,3.184442837413571,3.2019315521664407,3.631064534317586,1.188930043308852,-0.9970534157338939,2.7980401333622207,1.2956028805869364,-2.1628103898213586
-0.16136733150305888,0.429727728300982,0.24156014360670114,1.2552881347342546,-0.6150176682538936,-0.6531634310330093,2.232186337514256,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-0.5731763642325862,-0.02261755528535694,0.9707712189299372,-0.8105522391868754
0.9562383527002879,1.451218906961835,0.607727582959917,2.0861436758654617,1.9751923315046034,4.050325440724378,1.4318455024088124,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-1.087252933406392,1.4619391229502101,1.9685849403050755,-1.5925385087415358
1.1776723584522146,1.26539329326275,1.7233043475035095,0.06292855250682203,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,0.5866354231207387,0.3929258936260442,1.4280635062766096,1.0795533118895333,0.9184756092230336,0.850935282226233
0.262242717148589,0.9687130024883133,-0.8015728367899051,1.1556856345457682,2.3455734751554687,2.047695181032423,2.8192408122362482,2.2301406859608335,-0.4137115796072131,-0.24883399434009978,-1.312300038979096,0.5891997424117251,1.8360684364853836,-2.41751700589043
0.3667286064731985,0.11057165801252375,0.4896943421486455,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.015699156265246247,3.5436732693474493,-0.2655450117239043,-0.4224822812973928,1.1174857319731768
0.5062228149491964,0.7889211145178072,0.38463049782123243,0.854484145326088,1.2855648414515481,0.8007918336837615,2.2881479782936713,1.4301488034839385,-0.4137115796072131,0.19713627565602362,-0.8196819778564869,0.3552695991746057,0.7897504183413653,-1.607459626197539
-0.26683384587684394,0.096754385394377,0.48192513365295764,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-1.4545577117049193,-0.27454232492533204,0.2926770848332858,1.1541429200757773
-0.22260949483788717,0.5182803136172466,-0.19895584373280142,0.37304532593680584,1.6528182714265682,0.8582194540941297,1.5240344074586294,1.691626839751684,-0.4137115796072131,-0.24883399434009978,-1.0030888288787492,0.053859606926778304,1.3587689695622205,-2.0108943112265263
-0.22885710288067762,-1.0682151463122516,-0.824025691096686,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-1.4545577117049193,-0.7379039547988574,-1.3357115819834784,1.1541429200757765
-1.3859155439393804,-1.6393666374911815,-1.6276914930113224,-0.7197117561021403,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,0.24824327946320818,-0.836874400014562,-1.3171637390942987,0.25491104295131645
-0.20400356423407404,0.11057165801252375,0.48192513365295764,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,0.19713627565602362,2.8513177762064763,-0.2655450117239044,0.23596154180339374,1.0810449702123253
0.3400858021902245,-0.4176694539445005,-0.15883270073940126,-0.6109434439138619,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,1.4100655808534808,-0.5399630643674486,-1.0566537924522004,0.8510022224155271
-0.6136291801470983,-0.05998227737952423,0.29719000613289337,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.015699156265246247,3.3762003705124757,-0.36901411354032265,0.4331237663290323,1.110817552539447
0.004668948975988732,0.4399292040637539,0.8551939616810139,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,0.19713627565602362,3.1700170265134897,-0.013620242083929293,0.7102358492043179,1.1009269479818107
-0.3930299861757834,-0.1785615423432643,0.15306523890407273,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,0.19713627565602362,2.5661963692009304,-0.43199530595031643,-0.11410974034642062,1.0570892288712659
0.4400203181480196,0.6598939905254257,0.001268683364111971,1.3789998310632487,1.7196536849256883,-0.6531634310330093,1.4318455024088124,1.8838492761761398,-0.4137115796072131,0.19713627565602362,-0.9779590044314576,0.2023152747503349,0.5678926031688295,-1.8712392593567932
-0.5671543917052242,-0.45160638306367407,-0.5600747097464855,0.7692463479198689,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.015699156265246247,-0.3208741115335348,-0.5579576907703039,-0.40807003471182784,-0.27340347817169147
-0.3656709468284379,0.03231633626669131,0.2696911808513491,-0.41362184366908594,-0.6150176682538936,-0.6531634310330093,0.566886875360964,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,0.6976462715085052,-0.3150302343317566,0.28680613994933263,0.5344963623956971
0.5581724763450162,-0.89995197768226,-0.6353997932799323,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-1.4545577117049193,-0.6974160453924328,-1.5061469590407148,1.1541429200757773
1.0705661884012165,1.2534112853365809,1.5667530646714434,1.012267241327062,1.1244952521421603,-0.6531634310330093,0.86622445873165,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,0.3487453874092258,1.0615586854866783,1.0777648348997213,0.27425717288493223
-1.187505417863899,-1.423429954976534,-1.6721926235992557,-0.08048984071188461,-0.6150176682538936,-0.5081345688160621,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-0.5731763642325862,-0.8053838038095652,-1.204740024179569,-0.548748675489612
0.9686422373420241,0.9965050261335795,0.9597486655967917,0.37304532593680584,1.373441160231605,1.1167465500326652,-0.43874371828015596,1.3886921579139466,1.582659184215819,-0.24883399434009978,-0.4448274717366037,0.6341863084188636,0.5688184479093413,-0.7971471992547601
0.7266240485227857,0.9076088349400789,0.4896943421486455,1.437395959752298,1.4014638508367325,1.0185414232669552,1.1744221564314146,1.9993291724004811,0.5866354231207387,-0.24883399434009978,-0.8344402781226595,0.5037252669981622,0.732720782058038,-1.6678923971506203
-0.19784666576460866,0.5869538973217056,-0.5971577363254975,1.6514891567173173,2.247976704210096,2.047695181032423,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-1.190805849867366,0.1303367691389137,1.5332562954997104,-1.7523969209783898
-0.0007939338972752112,-0.8006517366845962,-0.5240825200815852,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-1.4545577117049193,-0.6704241057881499,-1.2235922805291535,1.1541429200757773
0.11550369199852789,0.36098758870116376,-0.08232990178552504,0.6791352383698603,1.6528182714265682,-0.6531634310330093,-0.43874371828015596,1.5097148614311584,-0.4137115796072131,0.19713627565602362,-0.8233758935704935,-0.0811000910946369,0.3469377431396402,-1.385569385360841
1.0559560751128632,1.2041230045053277,0.05766789280490789,1.1210355535153402,1.315520296156486,2.171474881800351,3.0037784875852593,2.6415815705828263,2.2145877498050073,0.19713627565602362,-1.1813059758363178,0.962588240270974,0.9643627931763256,-2.6404972621716096
0.6833138573906193,1.067333107653955,0.5574828495497225,0.2562129796793995,1.4557635780975977,1.9952192452186073,1.771933351003848,1.9427216705268633,2.063155365218162,0.19713627565602362,-0.9069280833600051,0.737655410235282,1.2624433816118217,-1.9238324712566184
-0.22260949483788717,-2.048363257801674,-1.9227885340194848,-1.2501653593041178,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,-1.4545577117049193,-0.8818609660217004,-1.8258825071839566,1.1541429200757773
-0.26044504862159157,-0.3423602877294357,-0.17206143744471106,0.06292855250682203,-0.6150176682538936,-0.6531634310330093,-0.43874371828015596,-0.4548908597365779,-0.4137115796072131,-0.24883399434009978,0.5320981419740223,-0.5084724681624516,-0.5272370616163714,0.45632868189760345
